pre_depth;post_depth;offset;action;timestamp;operation;pid;size
1;0;149065764864;C;2.232130352;OP_READ;0;12288
0;1;149063000064;D;2.232358454;OP_READ;21676;12288
1;0;149063000064;C;2.232496846;OP_READ;0;12288
0;1;149061586944;D;2.232656651;OP_READ;21676;12288
1;0;149061586944;C;2.232779355;OP_READ;0;12288
0;1;149060550656;D;2.232911548;OP_READ;21676;12288
1;0;149060550656;C;2.233034365;OP_READ;0;12288
0;1;149053272064;D;2.233141129;OP_READ;21676;12288
1;0;149053272064;C;2.233291068;OP_READ;0;12288
0;1;149051346944;D;2.233398400;OP_READ;21676;12288
1;0;149051346944;C;2.233536763;OP_READ;0;12288
0;1;149021782016;D;2.233675455;OP_READ;21676;12288
1;0;149021782016;C;2.233813608;OP_READ;0;12288
0;1;148905910272;D;2.233926212;OP_READ;21676;12288
1;0;148905910272;C;2.234049145;OP_READ;0;12288
0;1;147005808640;D;2.234128447;OP_READ;21676;12288
1;0;147005808640;C;2.234267303;OP_READ;0;12288
0;1;146969055232;D;2.234373161;OP_READ;21676;12288
1;0;146969055232;C;2.234510961;OP_READ;0;12288
0;1;146963476480;D;2.234633268;OP_READ;21676;12288
1;0;146963476480;C;2.234755503;OP_READ;0;12288
0;1;146909765632;D;2.234839798;OP_READ;21676;12288
1;0;146909765632;C;2.234976990;OP_READ;0;12288
0;1;146909675520;D;2.235083968;OP_READ;21676;12288
1;0;146909675520;C;2.235222424;OP_READ;0;12288
0;1;146867245056;D;2.235312892;OP_READ;21676;12288
1;0;146867245056;C;2.235450057;OP_READ;0;12288
0;1;146866216960;D;2.235555659;OP_READ;21676;12288
1;0;146866216960;C;2.235677651;OP_READ;0;12288
0;1;146863783936;D;2.235804525;OP_READ;21676;12288
1;0;146863783936;C;2.235943384;OP_READ;0;12288
0;1;146849759232;D;2.236055693;OP_READ;21676;12288
1;0;146849759232;C;2.236178296;OP_READ;0;12288
0;1;146845687808;D;2.236315488;OP_READ;21676;12288
1;0;146845687808;C;2.236437343;OP_READ;0;12288
0;1;146837118976;D;2.236577940;OP_READ;21676;12288
1;0;146837118976;C;2.236700714;OP_READ;0;12288
0;1;146810253312;D;2.236824502;OP_READ;21676;12288
1;0;146810253312;C;2.236965038;OP_READ;0;12288
0;1;146622750720;D;2.237106551;OP_READ;21676;12288
1;0;146622750720;C;2.237245993;OP_READ;0;12288
0;1;146608422912;D;2.237343026;OP_READ;21676;12288
1;0;146608422912;C;2.237465845;OP_READ;0;12288
0;1;146570649600;D;2.237628489;OP_READ;21676;12288
1;0;146570649600;C;2.237767146;OP_READ;0;12288
0;1;146564775936;D;2.241244263;OP_READ;21676;12288
1;0;146564775936;C;2.241392054;OP_READ;0;12288
0;1;146560966656;D;2.241502343;OP_READ;21676;12288
1;0;146560966656;C;2.241641810;OP_READ;0;12288
0;1;146553262080;D;2.241799226;OP_READ;21676;12288
1;0;146553262080;C;2.241964224;OP_READ;0;12288
0;1;49523838976;D;2.242828578;OP_READ;21676;8192
1;0;49523838976;C;2.242958338;OP_READ;0;8192
0;1;49523879936;D;2.244538225;OP_READ;21676;4096
1;0;49523879936;C;2.244660155;OP_READ;21676;4096
0;1;49520181248;D;2.244774911;OP_READ;21676;4096
1;0;49520181248;C;2.244877358;OP_READ;0;4096
0;1;49523777536;D;2.245605057;OP_READ;21676;4096
1;0;49523777536;C;2.245728198;OP_READ;0;4096
0;1;49523744768;D;2.246168818;OP_READ;21676;4096
1;0;49523744768;C;2.246289881;OP_READ;0;4096
0;1;146550960128;D;2.246920899;OP_READ;21676;12288
1;0;146550960128;C;2.247044519;OP_READ;0;12288
0;1;146528456704;D;2.247129953;OP_READ;21676;12288
1;0;146528456704;C;2.247279884;OP_READ;0;12288
0;1;146526326784;D;2.247369194;OP_READ;21676;12288
1;0;146526326784;C;2.247491486;OP_READ;0;12288
0;1;146521071616;D;2.247595488;OP_READ;21676;12288
1;0;146521071616;C;2.247718091;OP_READ;0;12288
0;1;146502725632;D;2.247815098;OP_READ;21676;12288
1;0;146502725632;C;2.247954226;OP_READ;0;12288
0;1;146497626112;D;2.248043228;OP_READ;21676;12288
1;0;146497626112;C;2.248181730;OP_READ;0;12288
0;1;146495660032;D;2.248252747;OP_READ;21676;12288
1;0;146495660032;C;2.248373742;OP_READ;0;12288
0;1;146456915968;D;2.248459071;OP_READ;21676;12288
1;0;146456915968;C;2.248626453;OP_READ;0;12288
0;1;49522991104;D;2.248980669;OP_READ;21676;4096
1;0;49522991104;C;2.249103169;OP_READ;21676;4096
0;1;49523740672;D;2.249745806;OP_READ;21676;4096
1;0;49523740672;C;2.249864274;OP_READ;0;4096
0;1;49520201728;D;2.250146178;OP_READ;21676;4096
1;0;49520201728;C;2.250268527;OP_READ;0;4096
0;1;49523752960;D;2.251941448;OP_READ;21676;4096
1;0;49523752960;C;2.252060989;OP_READ;0;4096
0;1;49523757056;D;2.252080498;OP_READ;21676;16384
1;0;49523757056;C;2.252226586;OP_READ;0;16384
0;1;49523785728;D;2.252726336;OP_READ;21676;4096
1;0;49523785728;C;2.252845895;OP_READ;0;4096
0;1;146342617088;D;2.253417425;OP_READ;21676;12288
1;0;146342617088;C;2.253569501;OP_READ;0;12288
0;1;146426945536;D;2.253635526;OP_READ;21676;12288
1;0;146426945536;C;2.253776284;OP_READ;0;12288
0;1;49520168960;D;2.254169547;OP_READ;21676;12288
1;0;49520168960;C;2.254321607;OP_READ;0;12288
0;1;49533390848;D;2.254595812;OP_READ;21676;4096
1;0;49533390848;C;2.254716957;OP_READ;0;4096
0;1;49528950784;D;2.255122186;OP_READ;21676;8192
1;0;49528950784;C;2.255233370;OP_READ;21676;8192
0;1;49528885248;D;2.256504648;OP_READ;21676;4096
1;0;49528885248;C;2.256606882;OP_READ;0;4096
0;1;49528889344;D;2.256621209;OP_READ;21676;16384
1;0;49528889344;C;2.256746876;OP_READ;0;16384
0;1;49528999936;D;2.257888706;OP_READ;21676;4096
1;0;49528999936;C;2.257991061;OP_READ;0;4096
0;1;49527832576;D;2.258718992;OP_READ;21676;4096
1;0;49527832576;C;2.258838492;OP_READ;0;4096
0;1;49721757696;D;2.259489507;OP_READ;21676;4096
1;2;49721769984;D;2.259492979;OP_READ;21676;4096
2;3;49721778176;D;2.259494498;OP_READ;21676;8192
3;2;49721757696;C;2.259611496;OP_READ;21676;4096
2;1;49721769984;C;2.259617175;OP_READ;21676;4096
1;0;49721778176;C;2.259632974;OP_READ;21676;8192
0;1;168312446976;D;2.300655478;OP_READ;21673;4096
1;0;168312446976;C;2.303965699;OP_READ;0;4096
0;1;49728135168;D;2.305322577;OP_READ;21673;4096
1;0;49728135168;C;2.305466518;OP_READ;0;4096
0;1;49728139264;D;2.305491703;OP_READ;21673;16384
1;0;49728139264;C;2.305662730;OP_READ;0;16384
0;1;168312446976;D;3.311104171;OP_WRITE;21163;8192
1;0;168312446976;C;3.311204838;OP_WRITE;0;8192
0;1;238628446208;D;3.351593096;OP_WRITE;25975;16384
1;0;238628446208;C;3.351709274;OP_WRITE;0;16384
0;1;238628462592;D;3.351749765;OP_WRITE;49;4096
1;0;238628462592;C;3.351794664;OP_WRITE;0;4096
0;1;238496514048;D;3.351803689;OP_WRITE;25975;4096
1;0;238496514048;C;3.351838276;OP_WRITE;0;4096
0;1;-8347648;D;3.370217658;OP_WRITE;21682;4096
1;2;49383870464;D;3.370219970;OP_WRITE;21682;4096
2;3;167495360512;D;3.370222523;OP_WRITE;21682;4096
3;2;-8347648;C;3.370320229;OP_WRITE;0;4096
2;1;49383870464;C;3.370326578;OP_WRITE;0;4096
1;0;167495360512;C;3.370336355;OP_WRITE;0;4096
